pzn;categories;enabled;family;parent;groups;X_SELL-groups;X_SELL-products;X_SELL-product_models;UPSELL-groups;UPSELL-products;UPSELL-product_models;SUBSTITUTION-groups;SUBSTITUTION-products;SUBSTITUTION-product_models;PACK-groups;PACK-products;PACK-product_models;setzugehoerigkeit-groups;setzugehoerigkeit-products;setzugehoerigkeit-product_models;ean_gtin
01866888;all_articles,markenshop0tena0men,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;07322540081183
14179451;all_articles,diabetes0hautpflege0hautcreme,eucerin0diabetes,eucerin0mutter0und0kind,eucerin0neurodermitis,eucerin0trockene0haut,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;3349712200;3349712200;;;;;;;;;;;;;;;;04005800220449
15874928;all_articles,mgo040,nahrungsergaenzung0honig;1;abda_artikel;;;;;;;;;;;;;;;;;;09421023628124
15378690;all_articles,gesichtspflege0gesichtspflege0hauttyp0unreine0haut,gesichtspflege0tagescreme0weitere;1;abda_artikel;;;;;;;;;;;;;;;;;;04260225041202
00809575;all_articles,verbandsmaterial0kompressen0zehn;1;abda_artikel;;;;;;;;;;;;;;;;;;04021447203201
01866859;all_articles,markenshop0tena0men,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;07322540002812
01249380;all_articles,erkaeltung0husten0hustenbonbons0pulmoll;1;abda_artikel;;;;;;;;;;;;;;;;;;04002590140124
01443047;all_articles,koerperpflege0koerpercreme0feuchtigkeitscreme;1;abda_artikel;3351036900;;;;;;;;;;;;;;;;;04024075103608
00929084;all_articles,kind0und0familie0baby0und0kind0baby0zahnen0und0zahnpflege0zahnbuerste;1;abda_artikel;;;;;;;;;;;;;;;;;;04018994776609
01050939;all_articles,verbandsmaterial0pflaster0sterile0pflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04042809199475
11667368;all_articles,gesichtspflege0gesichtsreinigung0gesichtswasser0ohne0alkohol;1;abda_artikel;;;;;;;;;;;;;;;;;;04251191891052
11689476;all_articles,tees;1;abda_artikel;;;;;;;;;;;;;;;;;;08681161081453
10736073;all_articles,kind0und0familie0mamagesundheit0stillzeit0babyflasche0silikon;1;abda_artikel;;;;;;;;;;;;;;;;;;08710103695707
11617726;all_articles,artikel,bakanasan0markenshop;1;abda_artikel;;;;;;;;;;;;;;;;;;04011246055309
12900430;all_articles,diabetes0blutzuckermessgeraetzubehoer0lanzetten;1;abda_artikel;;;;;;;;;;;;;;;;;;07613117018887
14215141;all_articles,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199301334
14162025;all_articles,bis020eur,gesichtspflege0gesichtsmaske0creme0maske,kosmetik0koerperpflege,wellnessprodukte;1;abda_artikel;3349511500;3349511500;;;;;;;;;;;;;;;;03664262000054
11724190;all_articles,fusspflegeprodukte00hornhautentferner0hornhautfeile;1;abda_artikel;;;;;;;;;;;;;;;;;;04038658032605
10066750;all_articles,dentaid0interdentalpflege,mund0und0zaehne0zahnpflegeprodukte0zahnseide0sonstige;1;abda_artikel;;;;;;;;;;;;;;;;;;08427426017047
00802314;all_articles,fusspflegeprodukte0einlegesohlen0fusspolster0vorfusspolster;1;abda_artikel;;;;;;;;;;;;;;;;;;04013474106594
11160155;all_articles,erektionshilfen;1;abda_artikel;;;;;;;;;;;;;;;;;;00827160111380
13929074;all_articles,eucerin0anti0age,gesichtspflege0gesichtspflege0hauttyp0reife0haut,nachhaltigkeit0kosmetik0ohne0tierversuche;1;abda_artikel;3349416100;3349416100;;;;;;;;;;;;;;;;04005800198687
14351950;all_articles,bis0100eur,geschenkideen_fuer_frauen,gesichtspflege0gesichtspflege0hauttyp0unreine0haut,kosmetik,kosmetik0koerperpflege;1;abda_artikel;3349467000;3349467000;;;;;;;;;;;;;;;;03508240005849
06462581;all_articles,augen0nase0und0ohren0ohren0ohrstoepsel0schlafen,augen0nase0und0ohren0ohren0ohrstoepsel0schwimmen;1;abda_artikel;;;;;;;;;;;;;;;;;;04260132790040
07577576;all_articles,verbandsmaterial0pflaster0wundpflaster;1;abda_artikel;3351758700;;;;;;;;;;;;;;;;;04005800183805
12729775;all_articles,coenzym0q10;1;abda_artikel;;;;;;;;;;;;;;;;;;04260339317460
12342415;Verbandsmaterial0spezialverbaendehydrokolloidverband,all_articles;1;abda_artikel;3351800200;;;;;;;;;;;;;;;;;05708932012997
09612986;all_articles,magnesium;1;abda_artikel;;;;;;;;;;;;;;;;;;09120001437214
14401441;all_articles,sonnenschutz0sonnenspray0koerper,sonnenschutzmittel0sonnencreme0nach0marken0isdin,sonnenschutzmittel0uv0schutz;1;abda_artikel;3349777600;3349777600;;;;;;;;;;;;;;;;08429420159075
16582369;all_articles,nahrungsergaenzung0aus0der0natur;1;abda_artikel;3351013600;;;;;;;;;;;;;;;;;04046037316369
07632045;Verbandsmaterial0bandagen0sprunggelenkbandage,all_articles,sport0sportverletzungen0sportbandagen0sprunggelenkbandagen;1;abda_artikel;;;;;;;;;;;;;;;;;;04046719423712
00281619;all_articles,praxisbedarf0weiterer;1;abda_artikel;;;;;;;;;;;;;;;;;;04260175412558
08671739;all_articles,mund0und0zaehne0zahnpflegeprodukte0interdentalbuersten0curaprox;1;abda_artikel;;;;;;;;;;;;;;;;;;07612412635003
00722242;all_articles,aromatherapie,primavera0aetherische0oele;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900101739
12542108;all_articles,hunde0futterergaenzung,hunde0schmerzen0gelenke,katzen0futterergaenzung,katzen0schmerzen0gelenke,themenwelten0tierwelt0schmerzen0bewegung;1;abda_artikel;;;;;;;;;;;;;;;;;;04260259021249
06176013;all_articles,praxisbedarf0injektion0und0infusion0infusionszubehoer0braunuele;1;abda_artikel;;;;;;;;;;;;;;;;;;04022495057150
02133047;all_articles,praxisbedarf0injektion0und0infusion0infusionszubehoer0dreiwegehahn;1;abda_artikel;;;;;;;;;;;;;;;;;;04022495005250
13898971;all_articles,verbandsmaterial0pflaster0kinderpflaster;1;abda_artikel;3351299100;;;;;;;;;;;;;;;;;05902658105593
10211100;all_articles,kind0und0familie0mamagesundheit0stillzeit0stilleinlagen0waschbar;1;abda_artikel;;;;;;;;;;;;;;;;;;07640109053236
14277159;all_articles,nahrungsergaenzung0fuer0veganer,purya0vegane0protein0drinks,sanicare_mailing2,sport0eiweisspraeparate0eiweisspulver,themenwelten0sportlich0fit0und0aktiv0fitness0food;1;abda_artikel;;;;;;;;;;;;;;;;;;04260293821355
15190880;all_articles,verbandsmaterial0pflaster0fixierpflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04042809578522
10309508;all_articles,kind0und0familie0haushalt0bonbons;1;abda_artikel;;;;;;;;;;;;;;;;;;04250424140028
00669453;all_articles,weiteres0verbandsmaterial;1;abda_artikel;;;;;;;;;;;;;;;;;;04042809034622
01299975;all_articles,kind0und0familie0baby0und0kind0baby0babypflege0duschgel,kind0und0familie0baby0und0kind0baby0babypflege0shampoo,sprechstundenbedarf0berufe0hebamme0buebchen;1;abda_artikel;;;;;;;;;;;;;;;;;;04065331000682
05000016;all_articles,chmerzen0und0verletzungen0rheuma0arthrose0mittel0gegen0gelenkschmerzen0gelenkkapseln;1;abda_artikel;;;;;;;;;;;;;;;;;;04260168660058
14218145;all_articles,aromatherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900100411
07549692;all_articles,hunde0floehe0zecken0co,hunde0haut0fell;1;abda_artikel;;;;;;;;;;;;;;;;;;04260259020211
14219995;all_articles,verbandsmaterial0binden0fixierbinde0elastische;1;abda_artikel;;;;;;;;;;;;;;;;;;04042809591569
00996548;all_articles,kind0und0familie0mamagesundheit0stillzeit0brustwarzensalbe,schmerzen0und0verletzungen0rheuma0arthrose0gelenke0rheuma0medikamente0rheuma0salbe,schmerzen0und0verletzungen0zum0einreiben0schmerzsalbe0regeneration;1;abda_artikel;3351035200;;;;;;;;;;;;;;;;;04024075105305
14212562;abnehmen0und0diaet0appetitzuegler0glucomannan0saettigungskapseln,all_articles;1;abda_artikel;;;;;;;;;;;;;;;;;;00705184339723
05548932;all_articles,praxisbedarf0injektion0und0infusion0infusionszubehoer0infusionsbesteck;1;abda_artikel;;;;;;;;;;;;;;;;;;04046963433864
09223865;all_articles,gesichtspflege0tagescreme0weitere;1;abda_artikel;;;;;;;;;;;;;;;;;;03283950912747
09245619;all_articles,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;03283950912853
10012369;all_articles,nahrungsergaenzung0fuer0veganer,vitamin0b12;1;abda_artikel;;;;;;;;;;;;;;;;;;00000042264255
11132443;all_articles,studenten_deals,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04008600231141
14133101;all_articles,pflegebedarf0spezialnahrung0aufbaunahrung0normokalorisch;1;abda_artikel;3351111600;;;;;;;;;;;;;;;;;08716900578250
12437920;all_articles,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;09002786105284
15433041;all_articles,kind0und0familie0baby0und0kind0speziell0fuer0kinder,mund0und0zaehne0kinderzahnpflege0kinderzahnbuerste;1;abda_artikel;;;;;;;;;;;;;;;;;;08718951230552
03538042;all_articles,hygienebedarf0untersuchungshandschuhe0nitril0handschuhe0puderfrei;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199308449
14337944;all_articles,kind0und0familie0damenhygiene0slipeinlagen0einweg,kind0und0familie0frauengesundheit0damenhygiene0binden;1;abda_artikel;;;;;;;;;;;;;;;;;;08432984001629
12341321;all_articles,kind0und0familie0baby0und0kind0kinderapotheke0laeuse0und0co0laeusekamm;1;abda_artikel;;;;;;;;;;;;;;;;;;04022356171810
15390320;all_articles,baby0und0kind0baby0babynahrung0milchpulver0fuer0babys;1;abda_artikel;;;;;;;;;;;;;;;;;;04056631002223
15248993;all_articles,weiteres0verbandsmaterial;1;abda_artikel;;;;;;;;;;;;;;;;;;04251594201694
10965595;all_articles,kind0und0familie0baby0und0kind0baby0babypflege0duschgel,kind0und0familie0baby0und0kind0kinderhygiene0kinder0duschgel,sprechstundenbedarf0berufe0hebamme0lansinoh;1;abda_artikel;;;;;;;;;;;;;;;;;;05060062990546
04549869;all_articles,gum0zahnfleischpflege;1;abda_artikel;;;;;;;;;;;;;;;;;;00070942003117
05704792;all_articles,anziehhilfen,kompressionstherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;04028393093887
01561249;all_articles,elmex0kinder,kind0und0familie0baby0und0kind0baby0zahnen0und0zahnpflege0zahnbuerste,kind0und0familie0baby0und0kind0speziell0fuer0kinder,mund0und0zaehne0kinderzahnpflege0babyzahnpflege0baby0zahnbuerste,rat0tat0zahnpflege,themenwelten0kinderwelt0alles0fuer0die0ersten0milchzaehnchen;1;abda_artikel;;;;;;;;;;;;;;;;;;07610108049363
08439528;all_articles,inhalationsgeraet0baby,inhalationsgeraet0kinder,inhalationsgeraet0omron,seo0omron0inhalator;1;abda_artikel;;;;;;;;;;;;;;;;;;04066215000958
14323439;all_articles,oberarmgeraete;1;abda_artikel;;;;;;;;;;;;;;;;;;04211125655129
00453753;all_articles,mund0und0zaehne0mundpflegeprodukte0frischer0atem0kaugummi0xylit,mund0und0zaehne0mundpflegeprodukte0frischer0atem0kaugummi0zahnpflege,xylitol;1;abda_artikel;;;;;;;;;;;;;;;;;;04250107600986
00720102;all_articles,aromatherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900105249
06569391;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut,gesichtspflege0gesichtspflege0hauttyp0trockene0haut,gesichtspflege0hauttypen0normale0mischhaut;1;abda_artikel;;;;;;;;;;;;;;;;;;04052527000571
00012492;all_articles,fusspflegeprodukte0zehenschutz0zehenspreizer0silikon;1;abda_artikel;;;;;;;;;;;;;;;;;;04013474106600
00312254;all_articles,gum0zahnfleischpflege;1;abda_artikel;;;;;;;;;;;;;;;;;;00070942122511
02031140;all_articles,allgaeuer0latschenkiefer0muskel0verspannungen,herz0kreislauf0gefaesse0durchblutung,schmerzen0und0verletzungen0zum0einreiben0franzbranntwein;1;abda_artikel;3217590011;3217590011;;;;;;;;;;;;;;;;04030538000421
01797236;all_articles,schmerzen0und0verletzungen0kaelte0und0waermetherapie0waermetherapie0waermekissen0heizkissen;1;abda_artikel;;;;;;;;;;;;;;;;;;04002427521065
10211620;all_articles,gesichtspflege0dekorative0kosmetik0makeup0rouge;1;abda_artikel;;;;;;;;;;;;;;;;;;04021457610167
00007769;all_articles,primavera0bio0aroma0sauna,sauna;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900752054
11689401;all_articles,tees;1;abda_artikel;;;;;;;;;;;;;;;;;;08681161081460
11870075;all_articles,hunde0haut0fell,hunde0weitere0hundeartikel,katzen0haut0fell,katzen0weitere0katzenartikel;1;abda_artikel;;;;;;;;;;;;;;;;;;04047642013841
16659675;all_articles,amazon0pay0blacklist,nerven0und0wohlbefinden0melatonin;1;abda_artikel;;;;;;;;;;;;;;;;;;09120071860592
16488280;all_articles,magen0und0darm0darmsanierung0darmbakterien0kapseln,magen0und0darm0darmsanierung0probiotika,magnesium,workflow_datenpflege_lmiv_angaben;1;abda_artikel;3350595800;;;;;;;;;;;;;;;;;04260598450045
07648508;all_articles,inhalator0produkte;1;abda_artikel;;;;;;;;;;;;;;;;;;04022356080853
13476968;all_articles,molicare0mbile,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199275604
13598513;all_articles,pflegebedarf0inkontinenzprodukte0inkontinenzunterlagen,pflegebedarf0inkontinenzprodukte0krankenunterlagen;1;abda_artikel;;;;;;;;;;;;;;;;;;05900516691271
81893161;all_articles,humanicon0markenshop0prof0dr0bamberger,kind0und0familie0frauengesundheit0nahrungsergaenzung0fuer0frauen,kind0und0familie0frauengesundheit0wechseljahresbeschwerden0nahrungsergaenzungsmittel0bei0wechseljahr,nahrungsergaenzung050;1;eigenartikel;;;;;;;;;;;;;;;;;;4260422159519
81893190;all_articles,artikel,humanicon0markenshop0prof0dr0bamberger,nerven0und0wohlbefinden0schlafstoerungen0einschlafstoerungen;1;eigenartikel;;;;;;;;;;;;;;;;;;4260422159489
14318272;all_articles,nahrungsergaenzung050,vitamin0d;1;abda_artikel;;;;;;;;;;;;;;;;;;04260382450787
13355354;all_articles,augen0nase0und0ohren0ohren0ohrstoepsel0ohropax,augen0nase0und0ohren0ohren0ohrstoepsel0schlafen;1;abda_artikel;;;;;;;;;;;;;;;;;;04003626060218
16800412;all_articles,amazon0pay0blacklist,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;04260667930669
00792952;all_articles,fusspflegeprodukte0zehenschutz0zehenspreizer0silikon;1;abda_artikel;;;;;;;;;;;;;;;;;;04013474106617
12480896;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;04017645016477
14381885;all_articles,mund0und0zaehne0mundpflegeprodukte0frischer0atem0kaugummi0xylit,mund0und0zaehne0mundpflegeprodukte0frischer0atem0kaugummi0zahnpflege;1;abda_artikel;;;;;;;;;;;;;;;;;;04250107659045
10712457;all_articles,basisversorgung,kind0und0familie0schwangerschaft0schwangerschaftsvitamine0magnesium0schwangerschaft,magnesium;1;abda_artikel;3347355300;3347355300;;;;;;;;;;;;;;;;04260124360367
02735823;all_articles,elmex0kinder,kind0und0familie0baby0und0kind0speziell0fuer0kinder,mund0und0zaehne0kinderzahnpflege0kinderzahnbuerste;1;abda_artikel;;;;;;;;;;;;;;;;;;04007965111006
13914641;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;05021807499809
14291107;all_articles,kind0und0familie0schwangerschaft0schwangerschaftsbeschwerden0uebelkeit0schwangerschaft,nahrungsergaenzung0aus0der0natur;1;abda_artikel;;;;;;;;;;;;;;;;;;04260197690187
16585913;all_articles,gesichtspflege0gesichtsmaske0anti0falten0maske,gesichtspflege0gesichtspflege0hauttyp0reife0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661393704
11710727;all_articles,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;04008491124997
11584151;all_articles,kind0und0familie0selbsttests0cerascreen,nerven0und0wohlbefinden0unruhe,stimmungsaufhellung;1;abda_artikel;;;;;;;;;;;;;;;;;;04251620700160
14024553;all_articles,gesichtspflege0tagescreme0weitere,lavera0gesichtspflege,lavera0neutral0serie;1;abda_artikel;;;;;;;;;;;;;;;;;;04021457625093
03676063;all_articles,hygienebedarf0untersuchungshandschuhe0latexhandschuhe0puderfrei;1;abda_artikel;;;;;;;;;;;;;;;;;;04049500625579
07708848;all_articles,mund0und0zaehne0zahnpflegeprodukte0interdentalbuersten0tepe;1;abda_artikel;;;;;;;;;;;;;;;;;;07317400011530
09435260;all_articles,artikel,kind0und0familie0mamagesundheit0stillzeit0babyflasche0silikon;1;abda_artikel;;;;;;;;;;;;;;;;;;08710103561484
14132202;all_articles,pflegebedarf0spezialnahrung0aufbaunahrung0normokalorisch,pflegebedarf0spezialnahrung0sondennahrung;1;abda_artikel;3351098600;;;;;;;;;;;;;;;;;08716900574993
03342646;all_articles,erkaeltung0husten0hustenbonbons0pulmoll;1;abda_artikel;;;;;;;;;;;;;;;;;;04002590140988
10000544;all_articles,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;09002757002246
01410993;all_articles,tees;1;abda_artikel;;;;;;;;;;;;;;;;;;04026001000302
11098350;all_articles,insektenschutz0mueckenschutz0mueckenarmband;1;abda_artikel;;;;;;;;;;;;;;;;;;08718164111112
12480956;all_articles,gesichtspflege0gesichtsserum;1;abda_artikel;;;;;;;;;;;;;;;;;;04017645016675
13476879;all_articles,molicare0mbile,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199275451
16000597;all_articles,schmerzen0und0verletzungen0rheuma0arthrose0gelenke0glucosamin;1;abda_artikel;;;;;;;;;;;;;;;;;;00000042400318
02433855;all_articles,mund0und0zaehne0mundpflegeprodukte0frischer0atem0fishermans0friend;1;abda_artikel;;;;;;;;;;;;;;;;;;00000050357321
01976625;all_articles,corona0shop0handreinigung0seifenstuecke,hygienebedarf0hautreinigung0waschlotion0seifenfreie,sebamed0empfindliche0haut;1;abda_artikel;3343842100;3343842100;;;;;;;;;;;;;;;;04103040897107
13476997;all_articles,molicare0mbile,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199275697
01971740;all_articles,nahrungsergaenzung0aus0der0natur;1;abda_artikel;3350964600;;;;;;;;;;;;;;;;;04021901407411
02922353;all_articles,seo0ricola0hustenbonbons;1;abda_artikel;;;;;;;;;;;;;;;;;;07610700946541
03664628;all_articles,verbandsmaterial0binden0fixierbinde0elastische;1;abda_artikel;;;;;;;;;;;;;;;;;;04049500940245
05968373;all_articles,verbandsmaterial0kompressen0mullkompressen,verbandsmaterial0kompressen0sterile0kompressen;1;abda_artikel;;;;;;;;;;;;;;;;;;04021447116143
04881500;all_articles,rx0kategorie;1;abda_artikel;3343022300;3343022300;;;;;;;;;;;;;;;;04260577692107
00410577;all_articles,fusspflegeprodukte0fussbad0gehwol;1;abda_artikel;3343952300;3343952300;;;;;;;;;;;;;;;;04013474103067
15531909;all_articles,dadosens0sensacea,gesichtspflege0gesichtsmaske0weitere0masken;1;abda_artikel;;;;;;;;;;;;;;;;;;04011140211818
08888806;all_articles,verbandsmaterial0kompressen0mullkompressen,verbandsmaterial0kompressen0unsterile0kompressen,verbandsmaterial0kompressen0zehn;1;abda_artikel;;;;;;;;;;;;;;;;;;04046153001026
16316521;all_articles,kind0und0familie0baby0und0kind0baby0babynahrung0milchpulver0box;1;abda_artikel;;;;;;;;;;;;;;;;;;07613038978727
01880569;all_articles,gesundheitsprodukte,kompressionstherapie,reisestruempfe;1;abda_artikel;;;;;;;;;;;;;;;;;;04028393037331
07789344;all_articles,hygienebedarf0untersuchungshandschuhe0nitril0handschuhe0weiss;1;abda_artikel;;;;;;;;;;;;;;;;;;04046963914905
08910960;all_articles,feinstuetzstruempfe,venenleiden;1;abda_artikel;;;;;;;;;;;;;;;;;;04028393020180
16233611;all_articles,nahrungsergaenzung0aus0der0natur,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_text_anfordern;1;abda_artikel;3352287200;;;;;;;;;;;;;;;;;04260048583033
01022475;all_articles,diabetes0zubehoer;1;abda_artikel;;;;;;;;;;;;;;;;;;04015630049837
11161485;all_articles,diaetbegleiter0sonstiges,nahrungsergaenzung0aus0der0natur,nahrungsergaenzung0fuer0veganer;1;abda_artikel;3351385200;;;;;;;;;;;;;;;;;04260085383450
10328629;all_articles,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;07332152207383
07618832;all_articles,vegane0pflege;1;abda_artikel;3350923600;;;;;;;;;;;;;;;;;04036581251353
10754088;all_articles,kind0und0familie0mamagesundheit0stillzeit0schnuller0kirschform;1;abda_artikel;;;;;;;;;;;;;;;;;;08710103705710
06579768;all_articles,kind0und0familie0haushalt0waschmittel0allergiker;1;abda_artikel;;;;;;;;;;;;;;;;;;04260175415504
09670943;all_articles,pferde0fell0und0hufpflege;1;abda_artikel;;;;;;;;;;;;;;;;;;04260259020709
12557297;all_articles,gesichtspflege0augenpflege0augencreme0creme0gegen0augenringe;1;abda_artikel;;;;;;;;;;;;;;;;;;04015184360365
13476796;all_articles,molicare0mbile,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199275246
00018247;all_articles,bach0original0bachblueten0sets,original0bachblueten0sets;1;abda_artikel;;;;;;;;;;;;;;;;;;05000488302837
05521376;all_articles,calcium,kind0und0familie0frauengesundheit0nahrungsergaenzung0fuer0frauen;1;abda_artikel;;;;;;;;;;;;;;;;;;04260204745015
01021760;all_articles,kind0und0familie0frauengesundheit0damenhygiene0tampons0soft;1;abda_artikel;;;;;;;;;;;;;;;;;;03574661322636
05521608;all_articles,chmerzen0und0verletzungen0rheuma0arthrose0mittel0gegen0gelenkschmerzen0gelenkkapseln;1;abda_artikel;;;;;;;;;;;;;;;;;;04000000022497
06904398;all_articles,nahrungsergaenzung0aus0der0natur,nahrungsergaenzung0fuer0veganer,seo0vitamin0C0tabletten,vitamin0c;1;abda_artikel;;;;;;;;;;;;;;;;;;00000042215851
06825960;Verbandsmaterial0bandagen0handgelenkbandagen,all_articles,sport0sportverletzungen0sportbandagen0handgelenkbandagen;1;abda_artikel;;;;;;;;;;;;;;;;;;04046719349852
16127955;all_articles,weitere_und_zaehne_produkte;1;abda_artikel;;;;;;;;;;;;;;;;;;08056746070274
02464471;all_articles,gewuerze0kraeuter;1;abda_artikel;;;;;;;;;;;;;;;;;;07610313412303
15400231;all_articles,maennerpflege0gesichtspflege;1;abda_artikel;;;;;;;;;;;;;;;;;;08436024790085
15875098;all_articles,mgo040,nahrungsergaenzung0honig;1;abda_artikel;;;;;;;;;;;;;;;;;;09421023628049
02667263;all_articles,verbandsmaterial0spezialverbaende0stuetzverband;1;abda_artikel;;;;;;;;;;;;;;;;;;04049500247191
05505242;all_articles,kind0und0familie0mamagesundheit0stillzeit0schnuller0neugeborene;1;abda_artikel;;;;;;;;;;;;;;;;;;08710103489344
05522157;all_articles,freie0arterien0cholesterin;1;abda_artikel;;;;;;;;;;;;;;;;;;04260204740034
11549278;all_articles,haus0reiseapotheke0nuetzliche0reisebegleiter,nerven0und0wohlbefinden0schlafstoerungen0durchschlafstoerungen,nerven0und0wohlbefinden0schlafstoerungen0einschlafstoerungen;1;abda_artikel;;;;;;;;;;;;;;;;;;04003626153026
14037165;all_articles,colgate_zahnpasta;1;abda_artikel;;;;;;;;;;;;;;;;;;08718951178007
05947394;all_articles,ritex0die0klassiker,ritex0kondome,verhuetungsmittel;1;abda_artikel;;;;;;;;;;;;;;;;;;04001669183017
12729522;all_articles,zink;1;abda_artikel;3351053700;;;;;;;;;;;;;;;;;09120001437276
11642799;all_articles,einlagen0plus,kind0und0familie0familienplanung0schwangerschaftsbeschwerden0inkontinenz0schwangerschaft,pflegebedarf0inkontinenzprodukte0inkontinenzeinlagen0frauen;1;abda_artikel;;;;;;;;;;;;;;;;;;08006540404898
11880033;all_articles,olivenoel0handcreme;1;abda_artikel;;;;;;;;;;;;;;;;;;04260365851792
06155146;all_articles,fusspflegeprodukte0fusscreme0fussbalsam;1;abda_artikel;;;;;;;;;;;;;;;;;;07618900778023
08861345;all_articles,verbandsmaterial0pflaster0wundverband;1;abda_artikel;3351759600;;;;;;;;;;;;;;;;;04042809030099
11297894;all_articles,nahrungsergaenzung0aus0der0natur;1;abda_artikel;;;;;;;;;;;;;;;;;;00716350950123
02772511;all_articles,augen0nase0ohren0nase0weitere0produkte0fuer0die0nase,kind0und0familie0baby0und0kind0kinderapotheke0erkaeltung,kind0und0familie0baby0und0kind0kinderapotheke0schnupfen0ohrenschmerzen0nasensauger,kind0und0familie0baby0und0kind0speziell0fuer0kinder;1;abda_artikel;;;;;;;;;;;;;;;;;;04008600283386
14170131;all_articles,duschen0baden,stressbelastung,tetesept0badezusaetze;1;abda_artikel;;;;;;;;;;;;;;;;;;04008491480697
02043232;Verbandsmaterial0bandagen0kniebandagen,all_articles,sport0sportverletzungen0sportbandagen0kniebandagen;1;abda_artikel;;;;;;;;;;;;;;;;;;04046719423453
03136243;all_articles,kind0und0familie0haushalt0bonbons;1;abda_artikel;;;;;;;;;;;;;;;;;;09120013830010
10833965;all_articles,gesichtspflege0lippenpflege0lippenpflegestift;1;abda_artikel;;;;;;;;;;;;;;;;;;00852598003198
10943464;all_articles,seo0ricola0hustenbonbons;1;abda_artikel;;;;;;;;;;;;;;;;;;07610700945117
12671142;all_articles,kind0und0familie0baby0und0kind0baby0zahnen0und0zahnpflege0zahnungshilfe0baby,kind0und0familie0baby0und0kind0speziell0fuer0kinder;1;abda_artikel;;;;;;;;;;;;;;;;;;04042894585207
